,id,y,safra,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,sum_bill,avg_bill,max_bill,sum_bill.1,avg_bill.1,max_bill.1
334,20862,0,200604,50000,1,2,1,37,1,-1,-1,-1,-1,-2,0.0,780.0,390.0,780.0,0.0,0.0,780.0,390.0,780.0,0.0,0.0,0.0,1950.0,325.0,780.0,1950.0,325.0,780.0
335,5463,0,200511,260000,1,1,2,32,0,0,0,0,0,0,122423.0,123006.0,122956.0,123709.0,120603.0,122674.0,5940.0,6000.0,4500.0,4500.0,4546.0,4510.0,735371.0,122561.83,123709.0,29996.0,4999.33,6000.0
336,1860,0,200510,50000,1,1,1,39,0,0,2,3,2,2,33849.0,36798.0,37890.0,37131.0,38381.0,39585.0,3817.0,2000.0,150.0,2000.0,2000.0,1600.0,223634.0,37272.33,39585.0,11567.0,1927.83,3817.0
337,18289,0,200604,360000,1,3,1,56,-1,-1,-1,-1,-1,-1,22000.0,7746.0,1198.0,2087.0,1026.0,1026.0,7772.0,1198.0,2097.0,1026.0,1026.0,1019.0,35083.0,5847.17,22000.0,14138.0,2356.33,7772.0
338,4694,1,200511,70000,2,3,1,33,0,0,0,0,0,0,71230.0,65305.0,50178.0,29969.0,30081.0,29380.0,2500.0,3108.0,2000.0,1048.0,1095.0,940.0,276143.0,46023.83,71230.0,10691.0,1781.83,3108.0
339,3522,0,200511,140000,1,2,1,37,0,-1,0,0,0,0,34661.0,5309.0,51293.0,56740.0,59455.0,57532.0,5334.0,18987.5,9460.0,9461.0,2507.0,10007.0,264990.0,44165.0,59455.0,86775.0,14462.5,50006.0
340,8471,1,200512,30000,2,2,2,23,4,3,2,2,3,2,15847.0,15308.0,15910.0,16752.0,16197.0,16583.0,0.0,1150.0,1400.0,0.0,800.0,0.0,96597.0,16099.5,16752.0,3350.0,558.33,1400.0
341,12703,0,200602,50000,2,2,1,39,0,0,0,0,0,0,30049.0,30147.0,28703.0,28918.0,29126.0,28643.0,1800.0,1500.0,1142.0,1200.0,1200.0,1200.0,175586.0,29264.33,30147.0,8042.0,1340.33,1800.0
342,19939,0,200604,290000,2,2,1,45,0,0,0,0,0,0,36335.0,36085.0,35225.0,35711.0,35381.0,34468.0,1564.0,1594.0,1840.0,1378.0,1245.0,1388.0,213205.0,35534.17,36335.0,9009.0,1501.5,1840.0
343,10969,1,200601,200000,1,1,2,34,3,2,-1,-1,-1,-2,1571.0,361.0,1716.0,460.0,0.0,0.0,0.0,1716.0,460.0,0.0,0.0,0.0,4108.0,684.67,1716.0,2176.0,362.67,1716.0
344,46,1,200510,210000,1,1,2,29,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,2890,0,200510,50000,1,3,2,46,0,0,0,0,0,-1,5942.0,5444.0,2464.0,2521.0,-1.0,167.0,1056.0,1000.0,57.0,0.0,168.0,1002.0,16537.0,2756.17,5942.0,3283.0,547.17,1056.0
346,1744,0,200510,90000,1,1,2,32,-1,-1,-1,-1,-1,2,6546.0,1485.0,25558.0,1443.0,1677.0,1480.0,1498.0,18987.5,1443.0,257.0,0.0,58.0,38189.0,6364.83,25558.0,28828.0,4804.67,25572.0
347,11146,0,200601,460000,1,2,1,39,0,0,0,0,0,0,168182.0,165850.0,163366.0,151904.0,146707.0,140104.0,6051.0,5677.0,5350.0,5473.0,5218.0,4542.0,936113.0,156018.83,168182.0,32311.0,5385.17,6051.0
348,17099,0,200603,50000,2,2,2,25,0,0,0,0,0,0,44894.0,43924.0,36549.0,32665.0,20246.0,19968.0,5003.0,5016.0,4000.0,2000.0,2000.0,2000.0,198246.0,33041.0,44894.0,20019.0,3336.5,5016.0
349,14297,0,200602,290000,2,2,1,27,0,0,0,0,-1,0,191879.05,186227.15,180484.2,0.0,161342.0,158664.35,14013.0,16346.0,0.0,15150.9,11787.0,12020.0,1412491.0,235415.17,288652.0,335391.0,55898.5,281225.0
350,14251,0,200602,390000,2,1,1,40,1,-1,0,0,0,0,30245.0,186227.15,180484.2,168163.3,161342.0,158664.35,18006.25,18987.5,15152.0,15150.9,15620.05,15055.0,1089127.0,181521.17,227123.0,366059.0,61009.83,236533.0
351,18691,0,200604,240000,2,1,2,25,1,-1,-1,-1,-1,-2,0.0,587.0,0.0,2417.0,0.0,0.0,587.0,0.0,2417.0,0.0,0.0,7642.0,3004.0,500.67,2417.0,10646.0,1774.33,7642.0
352,18580,0,200604,30000,2,2,2,25,1,2,0,0,2,0,13785.0,13272.0,14310.0,16059.0,15506.0,15687.0,0.0,1560.0,2300.0,0.0,580.0,1000.0,88619.0,14769.83,16059.0,5440.0,906.67,2300.0
353,2007,0,200510,50000,1,2,1,40,0,0,0,0,0,0,48219.0,48978.0,49257.0,19641.0,20053.0,19613.0,2037.0,2316.0,690.0,715.0,718.0,690.0,205761.0,34293.5,49257.0,7166.0,1194.33,2316.0
354,5754,1,200511,330000,2,2,2,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,8949,1,200512,60000,2,2,1,28,0,0,0,0,0,0,29701.0,27243.0,28227.0,28393.0,29149.0,28819.0,1463.0,1447.0,1393.0,1200.0,1000.0,1283.0,171532.0,28588.67,29701.0,7786.0,1297.67,1463.0
356,14158,0,200602,20000,1,2,2,27,0,0,0,0,0,0,15526.0,33140.0,17589.0,18945.0,36552.0,18797.0,1300.0,1300.0,1650.0,850.0,1500.0,700.0,140549.0,23424.83,36552.0,7300.0,1216.67,1650.0
357,19971,0,200604,230000,2,2,2,37,2,-1,2,2,-1,0,535.0,3881.0,2297.0,-1.0,3044.0,2424.0,3888.0,16.0,0.0,3047.0,12.0,0.0,12178.0,2029.67,3881.0,6963.0,1160.5,3888.0
358,6625,0,200512,220000,2,1,2,30,-1,-1,-1,-1,-1,2,2731.0,3403.0,5990.0,7767.0,42731.0,33266.0,3403.0,5990.0,7767.0,15150.9,0.0,4622.0,95888.0,15981.33,42731.0,62427.0,10404.5,40645.0
359,4134,1,200511,200000,2,2,1,39,0,0,2,0,0,0,151955.0,158956.0,149765.0,131741.0,134488.0,137240.0,9201.0,5000.0,4500.0,4600.0,4700.0,5319.0,864145.0,144024.17,158956.0,33320.0,5553.33,9201.0
360,16689,1,200603,200000,1,1,1,44,-1,2,2,-2,-2,-2,655.0,265.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1530.0,-255.0,655.0,0.0,0.0,0.0
361,2408,1,200510,420000,1,2,2,31,2,2,0,0,2,0,191879.05,90568.0,88997.0,93971.0,92203.0,93059.0,0.0,3500.0,6600.0,0.0,4000.0,3000.0,698091.0,116348.5,239293.0,17100.0,2850.0,6600.0
362,11498,1,200601,250000,1,1,1,42,1,1,1,1,2,2,191879.05,186227.15,180484.2,168163.3,161342.0,158664.35,15210.0,8273.0,8100.0,100.0,8942.0,16992.4,1880425.0,313404.17,352016.0,294625.0,49104.17,254000.0
363,8203,0,200512,130000,2,2,1,44,2,2,2,2,2,2,99801.0,102403.0,103828.0,104139.0,106519.0,109109.0,5100.0,4000.0,3500.0,4200.0,4500.0,3500.0,625799.0,104299.83,109109.0,24800.0,4133.33,5100.0
364,12102,0,200602,250000,1,1,2,30,1,-2,-2,-1,-1,-1,0.0,0.0,0.0,700.0,150.0,200.0,0.0,0.0,700.0,150.0,200.0,0.0,1050.0,175.0,700.0,1050.0,175.0,700.0
365,9044,1,200601,60000,1,1,2,31,1,-2,-2,-1,0,-1,0.0,-1.0,-1.0,1760.0,880.0,3110.0,0.0,0.0,4400.0,0.0,3110.0,0.0,2230.0,371.67,3110.0,7510.0,1251.67,4400.0
366,16611,0,200603,360000,1,1,2,30,2,-1,-1,2,-1,-1,2024.0,428.0,5306.0,3603.0,604.0,14850.0,428.0,5306.0,0.0,604.0,14850.0,2403.0,26815.0,4469.17,14850.0,23591.0,3931.83,14850.0
367,3897,0,200511,30000,2,6,1,49,0,0,0,0,0,0,26305.0,27307.0,13294.0,14069.0,14518.0,15025.0,1500.0,1500.0,1000.0,676.0,900.0,900.0,110518.0,18419.67,27307.0,6476.0,1079.33,1500.0
368,18018,0,200604,50000,1,3,2,46,0,0,0,0,0,0,48060.0,48923.0,48924.0,33778.0,19492.0,19582.0,2326.0,2000.0,1235.0,622.0,1000.0,1000.0,218759.0,36459.83,48924.0,8183.0,1363.83,2326.0
369,7425,0,200512,200000,2,1,1,34,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,35979.0,0.0,0.0,0.0,0.0,15620.05,6191.0,35979.0,5996.5,35979.0,42170.0,7028.33,35979.0
370,7598,1,200512,20000,2,1,2,22,-1,-1,-1,-1,0,-1,7702.0,274.0,1395.0,10555.0,9500.0,9588.0,274.0,1395.0,10555.0,0.0,9588.0,491.0,39014.0,6502.33,10555.0,22303.0,3717.17,10555.0
371,7783,1,200512,50000,1,2,2,27,0,0,0,-1,2,0,50679.0,45126.0,37800.0,51457.0,50463.0,41758.0,2033.0,1900.0,15500.7,0.0,1642.0,1538.0,277283.0,46213.83,51457.0,58570.0,9761.67,51457.0
372,12412,0,200602,240000,1,1,2,43,-2,-2,-2,-2,-2,-2,5740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5740.0,956.67,5740.0,0.0,0.0,0.0
373,8708,1,200512,100000,2,2,2,29,2,0,0,0,0,0,42440.0,43303.0,35304.0,33365.0,29260.0,30073.0,1599.0,2000.0,1500.0,1500.0,1300.0,4000.0,213745.0,35624.17,43303.0,11899.0,1983.17,4000.0
374,19662,0,200604,120000,2,2,2,39,-1,-1,-1,2,-1,-1,2753.0,0.0,390.0,390.0,780.0,1206.0,0.0,780.0,0.0,780.0,1206.0,0.0,5519.0,919.83,2753.0,2766.0,461.0,1206.0
375,1131,1,200510,230000,2,2,1,34,0,0,0,0,0,0,191879.05,186227.15,157345.0,155335.0,153427.0,150514.0,8913.0,5449.0,5339.0,5370.0,4435.0,4432.0,1085160.0,180860.0,234328.0,33938.0,5656.33,8913.0
376,12232,0,200602,120000,2,2,1,36,-1,-1,-1,0,-1,-1,326.0,0.0,652.0,326.0,326.0,476.0,0.0,978.0,0.0,326.0,476.0,326.0,2106.0,351.0,652.0,2106.0,351.0,978.0
377,277,1,200510,460000,1,1,1,40,2,-1,-1,-1,-1,-1,171.0,2715.0,-1.0,2641.0,-1.0,22535.0,2728.0,0.0,2654.0,0.0,15620.05,0.0,28039.0,4673.17,22535.0,27927.0,4654.5,22545.0
378,8364,0,200512,190000,2,1,1,30,-1,-1,-1,-1,-1,-1,6936.0,500.0,0.0,19000.0,19000.0,19000.0,500.0,0.0,15500.7,15150.9,15620.05,16992.4,64436.0,10739.33,19000.0,76500.0,12750.0,19000.0
379,19287,0,200604,200000,2,3,2,34,0,0,0,0,0,0,191879.05,186227.15,180484.2,168163.3,161342.0,158664.35,7632.0,6839.0,6518.0,6356.0,6441.0,6763.0,1164004.0,194000.67,199642.0,40549.0,6758.17,7632.0
380,4340,0,200511,330000,1,1,1,57,-1,-1,-1,-1,-2,-1,3166.0,-1.0,3429.0,0.0,0.0,749.0,552.0,5726.0,0.0,0.0,749.0,799.0,7138.0,1189.67,3429.0,7826.0,1304.33,5726.0
381,6051,0,200512,30000,2,5,1,60,0,0,0,0,0,0,19282.0,20364.0,21638.0,25392.0,24428.0,26410.0,1700.0,2617.0,5710.0,1000.0,3342.0,0.0,137514.0,22919.0,26410.0,14369.0,2394.83,5710.0
382,20412,0,200604,50000,1,1,2,26,0,0,0,0,0,0,6905.0,7574.0,7652.0,7161.0,7531.0,7033.0,2000.0,2000.0,1000.0,1500.0,0.0,3000.0,43856.0,7309.33,7652.0,9500.0,1583.33,3000.0
383,8350,0,200512,80000,2,1,2,29,0,0,0,0,2,2,61565.0,62857.0,64773.0,68073.0,69538.0,70841.0,2281.0,2961.0,5000.0,2700.0,2600.0,2700.0,397647.0,66274.5,70841.0,18242.0,3040.33,5000.0
384,13391,1,200602,60000,1,2,2,25,2,2,2,0,0,0,36090.0,22083.0,15444.0,13695.0,17598.0,17472.0,2017.0,5.0,1000.0,5000.0,1000.0,603.0,122382.0,20397.0,36090.0,9625.0,1604.17,5000.0
385,1538,0,200510,120000,2,3,1,27,2,-1,-1,-1,2,-1,390.0,390.0,390.0,780.0,240.0,630.0,390.0,390.0,780.0,0.0,930.0,300.0,2820.0,470.0,780.0,2790.0,465.0,930.0
386,13162,0,200602,280000,1,1,2,28,0,0,0,0,0,0,139719.0,136052.0,118076.0,101457.0,81124.0,42347.0,6000.0,4000.0,4000.0,4000.0,3000.0,1000.0,618775.0,103129.17,139719.0,22000.0,3666.67,6000.0
387,19726,0,200604,50000,2,2,2,29,0,0,0,0,0,0,24399.0,23495.0,22611.0,14174.0,10809.0,9004.0,4000.0,5000.0,4000.0,3000.0,1000.0,3000.0,104492.0,17415.33,24399.0,20000.0,3333.33,5000.0
388,4923,0,200511,230000,2,1,2,30,-1,-1,-1,-1,-1,-1,1219.0,283.0,1906.0,501.0,283.0,423.0,283.0,1906.0,501.0,283.0,423.0,283.0,4615.0,769.17,1906.0,3679.0,613.17,1906.0
389,17302,0,200603,50000,2,1,1,41,0,0,0,0,0,0,47739.0,47481.0,47066.0,44367.0,27496.0,27677.0,2000.0,1817.0,2000.0,1500.0,1001.0,1010.0,241826.0,40304.33,47739.0,9328.0,1554.67,2000.0
390,18136,1,200604,10000,1,3,2,46,3,2,2,3,3,3,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,6300.0,1050.0,1050.0,0.0,0.0,0.0
391,13796,0,200602,180000,1,2,1,49,-1,-1,-1,-1,-1,-1,26660.0,660.0,660.0,660.0,36906.0,1470.0,660.0,660.0,660.0,15150.9,1320.0,0.0,67016.0,11169.33,36906.0,40206.0,6701.0,36906.0
392,19938,1,200604,230000,2,1,1,39,1,-2,-1,-1,-1,-2,0.0,0.0,181.0,2680.0,0.0,0.0,0.0,181.0,2680.0,0.0,0.0,0.0,2861.0,476.83,2680.0,2861.0,476.83,2680.0
393,8175,1,200512,50000,1,2,2,23,2,2,0,0,0,0,52156.0,51041.0,50205.0,20218.0,20263.0,19864.0,0.0,1310.0,705.0,750.0,730.0,700.0,213747.0,35624.5,52156.0,4195.0,699.17,1310.0
394,8675,0,200512,190000,1,3,1,54,1,-2,-2,-1,0,-1,-1.0,-1.0,-1.0,40733.0,10876.0,2907.0,0.0,0.0,15500.7,2000.0,2907.0,3000.0,51300.0,8550.0,40733.0,51407.0,8567.83,43500.0
395,15253,1,200603,180000,2,2,1,31,-2,-2,-2,-2,-2,-2,384.0,0.0,0.0,0.0,503.0,2156.0,0.0,0.0,0.0,503.0,2343.0,1988.0,3043.0,507.17,2156.0,4834.0,805.67,2343.0
396,3128,0,200511,210000,1,2,1,42,-1,-1,-1,-1,-1,-1,9377.0,9534.0,9850.0,9905.0,8540.0,8785.0,9540.0,9856.0,9905.0,8540.0,8785.0,3080.0,55991.0,9331.83,9905.0,49706.0,8284.33,9905.0
397,9357,1,200601,130000,2,1,2,29,-2,-2,-2,-2,-2,-2,-1.0,-1.0,0.0,2115.0,0.0,0.0,0.0,200.0,2115.0,0.0,0.0,0.0,1715.0,285.83,2115.0,2315.0,385.83,2115.0
398,19174,0,200604,150000,2,3,1,35,-2,-1,2,-1,-1,-1,600.0,660.0,330.0,330.0,330.0,740.0,660.0,0.0,330.0,330.0,740.0,0.0,2990.0,498.33,740.0,2060.0,343.33,740.0
399,8469,1,200512,50000,1,2,1,36,2,2,2,2,0,0,50808.0,48287.0,47265.0,20840.0,19568.0,19812.0,0.0,3259.0,0.0,844.0,706.0,677.0,206580.0,34430.0,50808.0,5486.0,914.33,3259.0
400,11891,0,200601,130000,2,2,2,23,-2,-2,-2,-2,-2,-2,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,22.67,136.0,0.0,0.0,0.0
401,962,0,200510,30000,1,2,2,47,-1,-1,-1,-1,0,-1,396.0,396.0,396.0,792.0,396.0,772.0,396.0,396.0,792.0,0.0,772.0,0.0,3148.0,524.67,792.0,2356.0,392.67,792.0
402,14938,0,200602,100000,2,1,2,22,2,0,0,0,0,0,72222.0,73859.0,75427.0,76587.0,78711.0,80510.0,3400.0,3400.0,3000.0,3500.0,3200.0,2000.0,457316.0,76219.33,80510.0,18500.0,3083.33,3500.0
403,13433,1,200602,30000,2,1,2,36,0,0,2,0,-1,-1,14254.0,16598.0,15908.0,16029.0,6501.0,0.0,2890.0,0.0,321.0,6501.0,0.0,0.0,69290.0,11548.33,16598.0,9712.0,1618.67,6501.0
404,13972,0,200602,230000,2,3,1,44,-1,-1,-1,-1,-1,-1,1424.0,6534.0,3733.0,1443.0,1443.0,1435.0,6553.0,3756.0,1443.0,1443.0,1435.0,2965.0,16012.0,2668.67,6534.0,17595.0,2932.5,6553.0
405,18119,0,200604,210000,1,2,1,48,0,0,0,0,0,0,186004.0,169351.0,163576.0,115854.0,111606.0,120885.0,8100.0,7000.0,4000.0,5000.0,15620.05,4100.0,867276.0,144546.0,186004.0,133215.0,22202.5,105015.0
406,20056,0,200604,230000,2,1,1,45,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,136.0,1233.0,136.0,22.67,136.0,1369.0,228.17,1233.0
407,1559,1,200510,50000,2,3,1,31,1,2,2,2,2,2,38102.0,40025.0,40071.0,40906.0,42100.0,41269.0,2830.0,1000.0,1800.0,2000.0,0.0,1704.0,242473.0,40412.17,42100.0,9334.0,1555.67,2830.0
408,1960,0,200510,70000,2,3,1,57,0,0,0,0,0,0,67864.0,65062.0,66447.0,49103.0,45830.0,46769.0,2620.0,2730.0,1936.0,1700.0,1700.0,2000.0,341075.0,56845.83,67864.0,12686.0,2114.33,2730.0
409,1604,0,200510,260000,2,2,2,38,-2,-2,-2,-2,-2,-2,-1.0,-1.0,725.0,2074.0,0.0,585.0,0.0,727.0,2074.0,0.0,585.0,0.0,3380.0,563.33,2074.0,3386.0,564.33,2074.0
410,18617,0,200604,50000,2,3,2,25,0,0,0,0,0,0,33831.0,34763.0,41674.0,15066.0,14066.0,17043.0,2000.0,10003.0,5001.0,10032.0,10001.0,10005.0,156443.0,26073.83,41674.0,47042.0,7840.33,10032.0
411,10222,0,200601,50000,1,2,2,41,0,0,0,0,0,0,40710.0,42736.0,43751.0,44619.0,45900.0,46845.0,3000.0,1729.0,1597.0,2000.0,1709.0,1665.0,264561.0,44093.5,46845.0,11700.0,1950.0,3000.0
412,20328,0,200604,440000,2,1,1,53,0,0,0,0,0,0,191879.05,186227.15,180484.2,168163.3,161342.0,158664.35,13007.0,9102.0,10003.0,5000.0,5000.0,6000.0,1487711.0,247951.83,295180.0,48112.0,8018.67,13007.0
413,10499,0,200601,50000,2,2,2,43,0,0,0,0,0,0,53651.0,51703.0,48675.0,40059.0,41411.0,42722.0,3000.0,2000.0,1436.0,2000.0,2000.0,2000.0,278221.0,46370.17,53651.0,12436.0,2072.67,3000.0
414,12983,0,200602,180000,2,1,2,28,1,2,2,0,0,0,3775.0,5570.0,4722.0,8643.0,7783.0,12398.0,2005.0,31.0,5000.0,1000.0,5000.0,5000.0,42891.0,7148.5,12398.0,18036.0,3006.0,5000.0
415,15670,0,200603,210000,1,1,2,29,-2,-2,-2,-2,-2,-2,0.0,0.0,1865.0,-1.0,-1.0,3677.0,0.0,1865.0,0.0,0.0,3680.0,0.0,5536.0,922.67,3677.0,5545.0,924.17,3680.0
416,11817,0,200601,50000,1,2,1,62,0,-1,0,0,0,0,51350.0,50350.0,49289.0,49058.0,47512.0,48930.0,18006.25,1800.0,1800.0,1800.0,2200.0,1774.0,296489.0,49414.83,51350.0,60282.0,10047.0,50908.0
417,14922,0,200602,140000,2,1,1,34,0,0,0,0,0,0,103288.0,98632.0,93615.0,91282.0,88128.0,87812.0,4500.0,4126.0,3509.0,3500.0,4000.0,3500.0,562757.0,93792.83,103288.0,23135.0,3855.83,4500.0
418,9660,0,200601,140000,2,1,2,29,1,2,0,0,0,0,144922.0,141289.0,137377.0,93261.0,95368.0,97063.0,17.0,5547.0,3242.0,3512.0,3333.0,4383.0,709280.0,118213.33,144922.0,20034.0,3339.0,5547.0
419,12856,0,200602,460000,2,1,1,54,-1,-1,-1,-1,-1,-1,7623.0,9483.0,18511.0,80877.0,45369.0,56789.0,9495.0,18513.0,15500.7,15150.9,15620.05,16992.4,218652.0,36442.0,80877.0,228583.0,38097.17,80877.0
420,20455,0,200604,400000,1,1,2,26,0,0,0,0,0,0,98580.0,67946.0,161585.0,146093.0,129047.0,75427.0,8006.0,18987.5,7002.0,8167.0,3996.0,2000.0,678678.0,113113.0,161585.0,152863.0,25477.17,123692.0
421,7717,0,200512,130000,2,2,1,43,0,0,0,0,0,0,129099.0,130522.0,106158.0,97685.0,80733.0,82883.0,5008.0,6003.0,4000.0,3000.0,4870.0,3000.0,627080.0,104513.33,130522.0,25881.0,4313.5,6003.0
422,16463,0,200603,120000,2,2,1,51,0,0,0,0,0,0,138313.0,134057.0,130935.0,124458.0,78671.0,8730.0,5000.0,6000.0,3000.0,3000.0,2000.0,16992.4,615164.0,102527.33,138313.0,92000.0,15333.33,73000.0
423,6661,0,200512,320000,2,2,1,36,0,0,0,0,0,0,4062.0,5143.0,5988.0,6988.0,7988.0,0.0,1155.0,1000.0,1000.0,1000.0,0.0,2500.0,30169.0,5028.17,7988.0,6655.0,1109.17,2500.0
424,16538,0,200603,200000,1,1,2,28,-1,-1,-1,-1,-1,-1,2393.0,1726.0,1602.0,1040.0,3564.0,2031.0,1731.0,1606.0,1051.0,3574.0,2036.0,1703.0,12356.0,2059.33,3564.0,11701.0,1950.17,3574.0
425,20780,0,200604,120000,1,1,1,32,0,0,0,0,-2,-2,106552.0,110787.0,112900.0,0.0,0.0,0.0,6000.0,5500.0,0.0,0.0,0.0,0.0,330239.0,55039.83,112900.0,11500.0,1916.67,6000.0
426,16922,0,200603,200000,1,2,1,55,0,0,0,0,0,0,169287.0,172655.0,178858.0,168163.3,161342.0,158664.35,6177.0,8982.0,6758.0,6257.0,6633.0,6115.0,1050959.0,175159.83,180101.0,40922.0,6820.33,8982.0
427,2737,0,200510,50000,2,2,1,28,0,0,0,0,0,0,50998.0,51103.0,50262.0,20304.0,20319.0,20330.0,2209.0,1726.0,710.0,724.0,733.0,712.0,213316.0,35552.67,51103.0,6814.0,1135.67,2209.0
428,5219,1,200511,20000,2,2,1,33,2,0,0,0,0,0,18075.0,19075.0,19106.0,18467.0,19018.0,19383.0,1600.0,1601.0,810.0,1000.0,692.0,647.0,113124.0,18854.0,19383.0,6350.0,1058.33,1601.0
429,14151,1,200602,50000,1,1,1,41,1,2,0,0,0,0,48063.0,46565.0,38617.0,8999.0,8870.0,5876.0,0.0,1906.0,500.0,500.0,300.0,1000.0,156990.0,26165.0,48063.0,4206.0,701.0,1906.0
430,2970,0,200510,380000,1,2,1,43,-1,0,0,0,0,-2,191879.05,186227.15,180484.2,149860.0,59256.0,61039.0,8000.0,8263.0,7127.0,4000.0,3000.0,2500.0,846328.0,141054.67,195221.0,32890.0,5481.67,8263.0
431,2884,0,200510,280000,1,1,1,44,-2,-1,-1,-1,-1,0,593.0,1763.0,53669.0,4707.0,22014.0,3415.0,1777.0,18987.5,4726.0,15150.9,12.0,1301.0,86161.0,14360.17,53669.0,83852.0,13975.33,53934.0
432,3607,0,200511,470000,1,1,1,57,0,0,0,0,0,0,83852.0,85008.0,83882.0,66207.0,65549.0,60805.0,3477.0,4100.0,2022.0,2100.0,2156.0,1740.0,445303.0,74217.17,85008.0,15595.0,2599.17,4100.0
433,8867,0,200512,300000,1,1,2,33,0,-1,-1,-1,-1,-1,34339.0,962.0,4215.0,2579.0,970.0,2656.0,962.0,4247.0,2595.0,970.0,2672.0,978.0,45721.0,7620.17,34339.0,12424.0,2070.67,4247.0
434,231,0,200510,50000,2,1,2,24,0,0,0,0,0,0,35084.0,35796.0,30937.0,19420.0,10385.0,1308.0,2090.0,2002.0,1002.0,238.0,1011.0,389.0,132930.0,22155.0,35796.0,6732.0,1122.0,2090.0
435,17840,0,200603,280000,1,2,2,26,0,-1,-1,-1,-1,-2,51951.0,25360.0,6183.0,261.0,-1.0,-1.0,18006.25,6213.0,262.0,0.0,0.0,16992.4,83573.0,13928.83,51951.0,50303.0,8383.83,25486.0
436,5399,1,200511,50000,2,1,2,27,1,2,2,0,0,2,12884.0,14382.0,13859.0,14032.0,14852.0,14464.0,2000.0,0.0,700.0,1200.0,0.0,1365.0,84473.0,14078.83,14852.0,5265.0,877.5,2000.0
437,2384,0,200510,60000,1,2,1,35,0,0,0,0,-1,-1,22226.0,18597.0,13801.0,8038.0,7340.0,-1.0,1292.0,2245.0,161.0,7340.0,0.0,16992.4,69849.0,11641.5,22226.0,31379.0,5229.83,20341.0
438,18670,0,200604,200000,2,2,2,26,-1,-1,-1,-1,-1,0,41906.0,17969.0,29789.0,11740.0,27004.0,4039.0,18006.25,18987.5,15500.7,15150.9,22.0,16992.4,132447.0,22074.5,41906.0,177076.0,29512.67,58869.0
439,20443,0,200604,110000,1,3,2,27,0,0,0,0,0,0,71048.0,74242.0,78032.0,81392.0,48022.0,48068.0,5000.0,5000.0,5000.0,5000.0,3709.0,0.0,400804.0,66800.67,81392.0,23709.0,3951.5,5000.0
440,7789,1,200512,200000,1,1,1,49,2,2,2,2,2,2,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,2500.0,2500.0,0.0,0.0,0.0
441,8255,0,200512,30000,1,1,2,22,0,-1,0,0,0,2,2949.0,19689.0,17681.0,17113.0,13368.0,11739.0,18006.25,2092.0,1500.0,1500.0,0.0,161.0,82539.0,13756.5,19689.0,24942.0,4157.0,19689.0
442,15519,0,200603,50000,1,2,2,31,0,0,0,-1,0,0,8673.0,10957.0,17187.0,6377.0,6370.0,1910.0,5011.0,10000.0,10000.0,6000.0,0.0,3000.0,51474.0,8579.0,17187.0,34011.0,5668.5,10000.0
443,6337,0,200512,430000,2,1,2,29,0,0,-1,0,0,0,34785.0,0.0,18518.0,16574.0,12215.0,6660.0,0.0,18518.0,5.0,244.0,1038.0,16992.4,88752.0,14792.0,34785.0,61305.0,10217.5,41500.0
444,3657,0,200511,110000,2,2,2,25,2,2,2,2,2,0,111483.0,114125.0,114087.0,113879.0,112268.0,107423.0,5900.0,3500.0,3400.0,0.0,4000.0,4000.0,673265.0,112210.83,114125.0,20800.0,3466.67,5900.0
445,13612,0,200602,140000,1,1,2,32,0,0,0,0,0,0,83768.0,79736.0,76167.0,66410.0,71150.0,75781.0,5000.0,6029.0,8000.0,6000.0,6000.0,3000.0,453012.0,75502.0,83768.0,34029.0,5671.5,8000.0
446,11177,0,200601,180000,2,1,2,28,0,0,0,0,0,2,90874.0,79901.0,82451.0,83201.0,77081.0,74441.0,3000.0,3900.0,3400.0,5600.0,0.0,2600.0,487949.0,81324.83,90874.0,18500.0,3083.33,5600.0
447,14100,0,200602,140000,1,1,2,27,0,0,0,0,0,0,7845.0,12338.0,13919.0,14019.0,4347.0,4729.0,5000.0,3000.0,300.0,500.0,4000.0,6000.0,57197.0,9532.83,14019.0,18800.0,3133.33,6000.0
